Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
Cardano,ADA,01-01-2021,0.18424554,0.17202174,0.18138222,0.17534993,1122218004,5455571953
Cardano,ADA,02-01-2021,0.18425294,0.16923266,0.17535886,0.1774225,1408849504,5520054873
Cardano,ADA,03-01-2021,0.20867883,0.17337608,0.17738158,0.20499536,2303857909,6377915102
Cardano,ADA,04-01-2021,0.23966079,0.19444992,0.20523603,0.22476238,3260699086,6992916199
Cardano,ADA,05-01-2021,0.26488568,0.20845431,0.22481672,0.25831365,4097207384,8036779511
Cardano,ADA,06-01-2021,0.34629761,0.25622494,0.25854927,0.33189849,6170988900,10326186774
Cardano,ADA,07-01-2021,0.35334429,0.28321594,0.33227175,0.2999797,5149188552,9333113824
Cardano,ADA,08-01-2021,0.32019135,0.26647618,0.30038702,0.30559684,4560690774,9507877119
Cardano,ADA,09-01-2021,0.33859561,0.29669415,0.30561096,0.33297284,3655608662,10359612261
Cardano,ADA,10-01-2021,0.34039394,0.28455576,0.33296115,0.3048953,3732911206,9486050469
Cardano,ADA,11-01-2021,0.30499593,0.23303294,0.30499593,0.27546555,4768803200,8570417665
Cardano,ADA,12-01-2021,0.31336979,0.26572735,0.27524918,0.28700303,4037298875,8929377217
Cardano,ADA,13-01-2021,0.31446513,0.27239524,0.28668802,0.31360895,2656935144,9757153488
Cardano,ADA,14-01-2021,0.32355248,0.29980045,0.31354634,0.31039577,2686785564,9657183562
Cardano,ADA,15-01-2021,0.32968528,0.28074199,0.31055409,0.30253033,3171984602,9412470214
Cardano,ADA,16-01-2021,0.36541074,0.30225049,0.30251202,0.352444,4476161885,10965408630
Cardano,ADA,17-01-2021,0.39565268,0.34283388,0.35233678,0.37985223,5617481334,11818146766
Cardano,ADA,18-01-2021,0.39544314,0.36623335,0.37973455,0.37142786,3480282508,11556043622
Cardano,ADA,19-01-2021,0.38298744,0.36362377,0.37145691,0.36913696,2957453653,11484768156
Cardano,ADA,20-01-2021,0.37619748,0.33195844,0.36893624,0.37539388,3281600988,11679436460
Cardano,ADA,21-01-2021,0.37871644,0.30140111,0.37544914,0.31020871,3567902823,9651363869
Cardano,ADA,22-01-2021,0.35915919,0.28357619,0.31005376,0.34957651,4066222238,10876193809
Cardano,ADA,23-01-2021,0.35721095,0.33670052,0.34933162,0.34564349,2781033956,10753827794
Cardano,ADA,24-01-2021,0.36863941,0.33875568,0.34558621,0.35388104,2539663711,11010118427
Cardano,ADA,25-01-2021,0.36351225,0.34166342,0.35384997,0.34388601,2339817092,10699148306
Cardano,ADA,26-01-2021,0.3497534,0.32581496,0.34384134,0.34423363,2557745015,10709963534
Cardano,ADA,27-01-2021,0.3442176,0.30546089,0.3442176,0.31308042,2666764973,9740709694
Cardano,ADA,28-01-2021,0.35348308,0.30610358,0.3130209,0.3461287,2863036709,10768923912
Cardano,ADA,29-01-2021,0.36677206,0.33201458,0.3523483,0.3481311,3367098095,10831223506
Cardano,ADA,30-01-2021,0.37271993,0.33746855,0.34807827,0.36261874,2866173269,11281969894
Cardano,ADA,31-01-2021,0.37540511,0.33895198,0.36260817,0.34489765,2455679992,10730622858
Cardano,ADA,01-02-2021,0.41715234,0.3341943,0.34481717,0.40203323,3838085989,12508252626
Cardano,ADA,02-02-2021,0.45259467,0.38878694,0.40295204,0.42624709,6504904709,13261606049
Cardano,ADA,03-02-2021,0.44735489,0.41504623,0.4259585,0.44139965,3648896567,13733039801
Cardano,ADA,04-02-2021,0.44701361,0.41015837,0.44135669,0.44105138,3553059568,13722204142
Cardano,ADA,05-02-2021,0.55672422,0.43955569,0.44114188,0.53787367,6808411307,16734586379
Cardano,ADA,06-02-2021,0.65762806,0.52297408,0.53775758,0.62788551,8109402422,19535078373
Cardano,ADA,07-02-2021,0.70253932,0.58694865,0.62883184,0.66323787,11252055620,20634977899
Cardano,ADA,08-02-2021,0.71941111,0.63428313,0.66238029,0.68251076,9056514741,21234605388
Cardano,ADA,09-02-2021,0.70903965,0.66939925,0.68214486,0.70351614,5885048712,21888135138
Cardano,ADA,10-02-2021,0.94389346,0.70354823,0.70354823,0.93031849,12667653585,28944519827
Cardano,ADA,11-02-2021,0.97332513,0.8719499,0.93082255,0.92774131,10627183208,28864337307
Cardano,ADA,12-02-2021,0.94505604,0.87112296,0.92709485,0.92558739,8035829513,28797323576
Cardano,ADA,13-02-2021,0.94994994,0.83300295,0.92542063,0.90571935,7532474270,28179179477
Cardano,ADA,14-02-2021,0.91459568,0.81520099,0.90632982,0.84841862,7159401195,26396411405
Cardano,ADA,15-02-2021,0.90815786,0.71711498,0.84782517,0.86101193,8979888270,26788220383
Cardano,ADA,16-02-2021,0.9042056,0.8409226,0.86070302,0.87095092,6948621246,27097447122
Cardano,ADA,17-02-2021,0.89595406,0.82649115,0.87090972,0.89091968,5841828077,27718724943
Cardano,ADA,18-02-2021,0.95690372,0.89086938,0.89086938,0.91411855,4918032802,28440499325
Cardano,ADA,19-02-2021,0.94377703,0.88528178,0.91425634,0.9276491,4582877243,28861468234
Cardano,ADA,20-02-2021,1.19395762,0.9169214,0.92746157,1.12295796,11454890463,34938012154
