Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
Ethereum,ETH,01-01-2021,749.2018589,719.792258,737.7083778,730.3675691,13652004358,83318539689
Ethereum,ETH,02-01-2021,786.7984575,718.1095175,730.4026733,774.534968,19740771179,88367612520
Ethereum,ETH,03-01-2021,1006.565002,771.5616455,774.511865,975.5076729,45200463368,1.1131E+11
Ethereum,ETH,04-01-2021,1153.189232,912.3053378,977.0588188,1040.233048,56945985763,1.1871E+11
Ethereum,ETH,05-01-2021,1129.371488,986.8112826,1041.498831,1100.006099,41535932781,1.25546E+11
Ethereum,ETH,06-01-2021,1209.428548,1064.233351,1101.004976,1207.112234,44699914188,1.37786E+11
Ethereum,ETH,07-01-2021,1282.579591,1167.443151,1208.078325,1225.678135,40468027280,1.39922E+11
Ethereum,ETH,08-01-2021,1273.827504,1076.081536,1225.967897,1224.197145,44334826666,1.39769E+11
Ethereum,ETH,09-01-2021,1303.871833,1182.27042,1223.740453,1281.077291,33233105361,1.46281E+11
Ethereum,ETH,10-01-2021,1347.926125,1194.715599,1280.871043,1262.246664,40616938053,1.44148E+11
Ethereum,ETH,11-01-2021,1261.622968,924.9225849,1261.622968,1090.145373,60733630300,1.24509E+11
Ethereum,ETH,12-01-2021,1149.240287,1012.764133,1088.526686,1043.434584,37494601692,1.19188E+11
Ethereum,ETH,13-01-2021,1134.33849,994.5490434,1043.740965,1130.739402,30109792795,1.29176E+11
Ethereum,ETH,14-01-2021,1244.163028,1093.060741,1130.231146,1218.452978,33410915929,1.39212E+11
Ethereum,ETH,15-01-2021,1250.505828,1090.721107,1221.87715,1171.834611,35972039310,1.33902E+11
Ethereum,ETH,16-01-2021,1290.053597,1157.623825,1171.44306,1233.537568,32319240157,1.40969E+11
Ethereum,ETH,17-01-2021,1265.644693,1174.388582,1233.453358,1230.172272,29258032819,1.40601E+11
Ethereum,ETH,18-01-2021,1259.450124,1187.311053,1230.313285,1257.279502,25817455560,1.43717E+11
Ethereum,ETH,19-01-2021,1432.300042,1254.522993,1257.434543,1377.295842,47195935190,1.57454E+11
Ethereum,ETH,20-01-2021,1405.744088,1243.299974,1375.248467,1382.274094,46784030909,1.58042E+11
Ethereum,ETH,21-01-2021,1382.684417,1098.476188,1382.684417,1121.57092,45932464754,1.2825E+11
Ethereum,ETH,22-01-2021,1271.68757,1046.596579,1118.889062,1236.512207,43918338506,1.4141E+11
Ethereum,ETH,23-01-2021,1272.151074,1200.893315,1235.267895,1230.990636,27253895441,1.40795E+11
Ethereum,ETH,24-01-2021,1395.111301,1225.274045,1231.210593,1391.609408,36418163554,1.59185E+11
Ethereum,ETH,25-01-2021,1467.784942,1304.974044,1390.639873,1324.414778,43565777745,1.51516E+11
Ethereum,ETH,26-01-2021,1376.0851,1253.340325,1323.741651,1357.05814,41572917750,1.55269E+11
Ethereum,ETH,27-01-2021,1368.074059,1215.311258,1358.333332,1253.187133,39394416990,1.43401E+11
Ethereum,ETH,28-01-2021,1356.288728,1226.173947,1251.279844,1332.492245,34637234789,1.52494E+11
Ethereum,ETH,29-01-2021,1428.981208,1292.240078,1369.086768,1382.522812,53611955259,1.58238E+11
Ethereum,ETH,30-01-2021,1402.399768,1328.529082,1382.231939,1376.115539,30616574234,1.57523E+11
Ethereum,ETH,31-01-2021,1378.916074,1288.50156,1376.823617,1314.986229,25198853581,1.50544E+11
Ethereum,ETH,01-02-2021,1373.845804,1274.357755,1314.855283,1369.040469,29210670920,1.56751E+11
Ethereum,ETH,02-02-2021,1542.990946,1362.771234,1369.505095,1515.19377,45437142801,1.73505E+11
Ethereum,ETH,03-02-2021,1660.909542,1510.010274,1514.769623,1660.909542,41874566399,1.90214E+11
Ethereum,ETH,04-02-2021,1689.186683,1561.853493,1661.170212,1594.762694,44396871836,1.8266E+11
Ethereum,ETH,05-02-2021,1756.511032,1594.79333,1594.79333,1718.650872,40108628454,1.96873E+11
Ethereum,ETH,06-02-2021,1738.314438,1649.068729,1717.797546,1677.846847,39873420648,1.92222E+11
Ethereum,ETH,07-02-2021,1690.036652,1501.750275,1677.605665,1614.227823,39889440151,1.84955E+11
Ethereum,ETH,08-02-2021,1770.59078,1571.5799,1613.642268,1746.616849,48012285956,2.00148E+11
Ethereum,ETH,09-02-2021,1815.96357,1711.620556,1746.926132,1768.035017,44180727529,2.02626E+11
Ethereum,ETH,10-02-2021,1826.696723,1686.542418,1768.039748,1744.243432,41916084617,1.99923E+11
Ethereum,ETH,11-02-2021,1806.53903,1708.67926,1743.714187,1783.79795,36021495262,2.04481E+11
Ethereum,ETH,12-02-2021,1861.356914,1744.168998,1783.489171,1843.532588,37905036865,2.11353E+11
Ethereum,ETH,13-02-2021,1871.603547,1770.612086,1843.98676,1814.109853,35359490535,2.08004E+11
Ethereum,ETH,14-02-2021,1848.154059,1789.914207,1814.372313,1805.084047,31439114900,2.06994E+11
Ethereum,ETH,15-02-2021,1833.830572,1683.906655,1804.67678,1779.790978,38955610883,2.04118E+11
Ethereum,ETH,16-02-2021,1824.518638,1729.641926,1778.945606,1781.067477,34269369268,2.04288E+11
Ethereum,ETH,17-02-2021,1853.667543,1736.705823,1781.350092,1848.458273,35955412703,2.12043E+11
Ethereum,ETH,18-02-2021,1949.903392,1848.206282,1848.206282,1937.449256,28255902969,2.22277E+11
Ethereum,ETH,19-02-2021,1969.547055,1896.684508,1938.859881,1960.164744,26268814253,2.2491E+11
Ethereum,ETH,20-02-2021,2036.286493,1830.531535,1959.902977,1919.534003,34696091102,2.20274E+11
Ethereum,ETH,21-02-2021,1974.259588,1890.368116,1918.67315,1935.60106,23626547717,2.22144E+11
Ethereum,ETH,22-02-2021,1936.453782,1580.626553,1935.557854,1781.992976,42409646036,2.04539E+11
Ethereum,ETH,23-02-2021,1781.409018,1378.840907,1781.409018,1570.203925,52029864713,1.80251E+11
Ethereum,ETH,24-02-2021,1710.983795,1511.018963,1571.476497,1626.575705,31329000537,1.86744E+11
Ethereum,ETH,25-02-2021,1670.224062,1465.058946,1625.393882,1475.703735,24481681873,1.69443E+11
Ethereum,ETH,26-02-2021,1559.028891,1407.979253,1478.65327,1446.03365,31435997881,1.66055E+11
Ethereum,ETH,27-02-2021,1524.932428,1433.786929,1446.929455,1459.973121,20742103233,1.67676E+11
Ethereum,ETH,28-02-2021,1468.39151,1300.472117,1459.860435,1416.048906,27637026080,1.6265E+11
Ethereum,ETH,01-03-2021,1567.694556,1416.416185,1417.151143,1564.707647,24032838645,1.79747E+11
Ethereum,ETH,02-03-2021,1597.610108,1461.32548,1564.063421,1492.608814,22523669722,1.71485E+11
Ethereum,ETH,03-03-2021,1650.360552,1481.905778,1491.451205,1575.853125,22674780680,1.8107E+11
Ethereum,ETH,04-03-2021,1622.953854,1511.103433,1574.62376,1541.914286,22906118718,1.77191E+11
Ethereum,ETH,05-03-2021,1547.878164,1450.891362,1541.541736,1533.274976,21067146937,1.76219E+11
Ethereum,ETH,06-03-2021,1669.106561,1519.141073,1532.372807,1654.741517,22746262366,1.90202E+11
Ethereum,ETH,07-03-2021,1730.92418,1636.564436,1655.392396,1723.153796,23809935410,1.98089E+11
